,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
0,0.0,31.847237593106204,86.78323430048926,68.74152616003605,92.92244188044208,88.22261179300233,96.48617105504857,106.49469201516268,108.5078934920244,48.340921181956084,135.42238213803614,129.89167198180732,99.03891123057213,56.17026469692831,99.04446995530485,129.0982469116171,131.11545258156056,131.56521337992706,132.02406972029948,99.19804127099827,83.97862666363548,113.46893560033254,103.8665860064313,121.48816707269084,109.97965691842015,111.40587078725764,167.5286214679185,147.1538661277849,117.11274699729054,133.18652524736234,197.03269903998256,147.8735335393388,188.61975907456852,191.4678551198161,165.36614884622665,203.6014906208061,179.1117572649985,204.87351307595657
1,31.847237593106218,0.0,55.993027129715976,37.35638897810053,61.66645809300317,56.37596764641275,64.64302285339923,74.76233472134211,76.7726215762058,50.25655685145948,103.57774347975567,98.09926203679528,68.30645579443255,53.27196976132965,68.58735631620138,97.6301454212522,99.67342213078008,100.17878034840257,100.65485747958445,72.86407366697765,89.19720525156951,85.80510532761909,79.2321574335918,93.30860766170585,85.50128139054428,87.45727404632645,137.59486314767724,119.18743831072874,106.84268979494387,115.689436351665,168.6535000515193,131.95070009275437,162.20620644869027,164.81069902706128,144.60057160283813,175.94494280390794,155.98290748372494,182.07339835500494
2,86.78323430048926,55.99302712971599,0.0,19.096759881564147,7.583458729493578,18.5031072553384,20.144040639667683,33.1000239211756,34.48385860698858,96.5545788489637,54.03299628171381,50.99645003181998,41.03340174878958,94.81077195772355,43.283759190302796,55.46977464951057,57.52621897496722,58.542171485648595,59.12835685969063,65.35871733064397,131.43209419894052,68.77991546283698,74.9373417807058,72.11703875061774,79.70272479674776,82.67634659447421,101.84817610173121,94.14092017618422,127.03291787972131,120.89954087977318,137.50315912456256,138.16274936947556,138.4116426146358,140.0226511795407,138.42001315250928,147.02410541672293,142.52014432569504,167.49428702008177
3,68.7415261600361,37.356388978100554,19.096759881564136,0.0,24.311490308825555,21.956702476265026,29.207977842605647,41.31392839095206,43.20169324722321,78.06807307445588,67.96594925606684,63.37213189622791,41.450714034124424,76.97178660409213,42.921516239399544,65.09104639441364,67.20534846007956,67.9703340552212,68.51418489668838,59.21697532161499,113.94414151276867,66.78145543183204,68.2891211233509,72.1112408168866,73.89820662554193,76.65939025387907,109.31113992185216,96.65556483271567,114.651981309322,112.86023555231552,143.42238916640682,130.17498487593164,141.28691990880196,143.32256857922553,134.61904719502513,152.109901153219,141.44139492559162,167.16663005105912
4,92.92244188044208,61.666458093003186,7.583458729493441,24.311490308825547,0.0,15.355762773832828,14.048579049105571,26.381555052408054,27.594974568912825,99.71885208789631,46.47858830695762,43.42531245048316,36.378686671915446,97.28829890030595,38.79157298991908,48.13244700565969,50.16988207666212,51.214011359275155,51.80285615129593,62.23038670262434,133.43237962082017,64.13219700534958,71.81976834223317,66.7993899367404,76.1985812513763,79.21005143003227,94.64396909926253,87.94243492807709,125.86414291780552,117.86257305824881,130.46925600857054,135.01520344714913,131.96133879309878,133.47717264903494,133.78209904532906,140.117446203253,137.0472635937442,161.75071333826244
5,88.22261179300239,56.3759676464127,18.503107255338453,21.956702476264947,15.355762773832911,0.0,8.428717200776715,19.36798499609427,21.27731411829522,88.28073076342363,47.20478151290914,41.96035859155863,22.739072327979905,84.88245858584976,24.889316362551355,43.13798347420385,45.25172771373535,46.01369310700793,46.557951418796605,47.12833346409436,120.23689642965127,50.35685101522178,56.72485915788094,54.06398662503276,61.32337007601519,64.31325858037074,87.71327752852574,77.06806819178033,110.57478541099086,102.7625495907773,122.37559212624409,119.97205880328126,121.64237683646166,123.45224296112696,119.94974241138698,131.40777659531165,124.44175701106015,149.63513551930376
6,96.48617105504859,64.64302285339923,20.144040639667523,29.207977842605654,14.04857904910577,8.428717200776711,0.0,13.156567147627543,14.755147134019946,96.24875720080145,39.03506960795848,34.167474376595386,22.80911817564159,92.53668119425082,25.31487359791534,36.513143765084656,38.62059704459784,39.50933254518931,40.07855091388804,49.70990616072959,127.43372317689399,50.352191100994496,59.20773391533998,52.77270843676097,63.1875743986076,66.21447218501054,82.24883643495318,74.07003152231435,115.10733388219289,105.09191942624558,117.5969989657434,122.10567995718063,118.27460127861555,119.87861732661702,119.91246562725598,126.99629037727092,122.9986850196092,147.72720235996312
7,106.49469201516261,74.7623347213421,33.10002392117559,41.31392839095206,26.38155505240801,19.3679849960942,13.156567147627506,0.0,2.014349460829451,101.09214714861504,29.810702416965725,23.5168257723563,16.928016160052163,96.25801865528064,19.34766435936615,23.779588178078228,25.89458553379551,26.685179864722716,27.237655172252648,44.329329843236735,129.4336398980046,41.32796162956578,53.25725290602945,42.17761026012857,56.20464963324605,59.19795148930714,69.10197450845577,61.724141045488736,111.41122929712931,98.03097003631053,104.4655153330588,114.6277782481912,105.58883955744747,107.0956632313297,109.8374649484531,113.92675920392828,111.58523254993959,135.88575236444692
8,108.50789349202432,76.77262157620585,34.483858606988626,43.20169324722318,27.59497456891274,21.277314118295262,14.755147134019973,2.0143494608293944,0.0,102.92393380414678,27.859079799703416,21.50908769742366,18.08334228104203,98.01275671417157,20.41490873984484,21.92403193122398,24.039396227116733,24.86336366770585,25.422643912800638,45.16995878604705,131.02048277532273,41.48511761356022,53.95770844730832,41.92503529181372,56.710042989749304,59.68617718682725,67.5187296623391,60.814042325765634,112.33931667942088,98.4283442160337,103.02168630035123,114.92877552965633,104.48651636922871,105.9405426856481,109.58409977083129,112.5634984411616,110.96381975805292,135.11434278347392
9,48.34092118195613,50.25655685145952,96.55457884896369,78.06807307445592,99.71885208789631,88.28073076342363,96.24875720080144,101.09214714861504,102.92393380414681,0.0,130.48152379204836,123.40918015809882,87.37004536876339,9.699754079704082,86.11992126041038,118.6545700871251,120.29072516782685,120.25725341748416,120.54692874389652,74.10878645525816,39.03709583284395,89.53940887686471,74.53247782113651,98.03763262372286,79.53975732740122,79.82079564002628,146.45278188030645,121.06170823606227,70.22259756204437,91.02704875062429,169.775657484429,103.75405593319249,156.97246138300193,160.24040492380746,125.55435855573637,174.27697405876185,142.0275141365825,166.6376639561661
10,135.42238213803617,103.57774347975568,54.03299628171373,67.9659492560668,46.478588306957626,47.20478151290908,39.035069607958455,29.810702416965736,27.85907979970338,130.48152379204834,0.0,7.6467844984879925,43.61716635673543,125.19971966860025,45.32981310905585,17.43731405649642,17.56424805225407,18.704580773657977,19.019649775281387,66.75864666920745,157.05679122864083,57.5699735099995,73.91178764779394,53.84501594620954,74.76031689187485,77.40567947274289,55.6776516489785,61.787468599629655,132.8291982383145,113.73807317687832,92.03849921237432,128.77187328780968,99.53103458826422,100.04555631440488,116.82852143695838,102.77492215472444,113.1585987444377,134.45282887460863
11,129.8916719818073,98.09926203679537,50.99645003182008,63.37213189622784,43.425312450483084,41.960358591558695,34.167474376595266,23.516825772356214,21.509087697423702,123.40918015809883,7.646784498488009,0.0,36.26730584266126,117.95327197435635,37.88675915563411,10.794800915648196,11.553083380035526,12.838360282333596,13.294883885399576,59.11560513807573,149.53793514523952,50.15539061815547,66.32688010438511,46.79078350554366,67.29017916200507,69.96965935255814,54.008894999192975,56.71512687069161,125.28714681374336,106.65444141386101,90.52785455994686,121.91300337948888,96.33015992734728,97.10150632070963,110.99211942583018,100.96904667810664,108.31779454299419,130.35788050324612
12,99.03891123057214,68.30645579443254,41.033401748789814,41.450714034124296,36.37868667191543,22.739072327979883,22.809118175641604,16.92801616005215,18.083342281041997,87.37004536876337,43.61716635673543,36.26730584266126,0.0,81.70630049402469,2.571191308535566,31.56165821890738,33.35295939210837,33.51673448691229,33.889555646554534,27.719111112943313,113.61192591970736,27.798704393118275,36.951623757484924,31.380868003382833,40.53676424323819,43.564393703003994,69.57521566324134,55.22584058556801,94.56769533987051,82.50791767120552,102.4204977820979,99.4234250741057,99.8752909077024,101.87853172710082,97.47853564708716,110.82255123763846,101.71325959239847,126.97737415453047
13,56.170264696928356,53.27196976132961,94.8107719577235,76.97178660409212,97.28829890030585,84.88245858584975,92.5366811942508,96.25801865528062,98.01275671417157,9.69975407970409,125.19971966860027,117.95327197435635,81.70630049402469,0.0,80.25270644465172,112.56973349746424,114.11588399318626,113.99940034444779,114.25590857586009,66.31603811215514,37.15169351398639,81.63904403243555,66.0241530518112,90.08793643328083,70.79209173490548,70.91169466069978,138.41426216973065,112.51212609702912,61.2788181714974,81.34644302141218,160.87271757009722,94.22813958215953,147.6742400158102,150.97174556175057,115.85603154072001,165.15274417607603,132.39173269001864,156.953016258463
14,99.04446995530488,68.58735631620131,43.28375919030269,42.9215162393997,38.791572989919196,24.889316362551195,25.3148735979154,19.34766435936611,20.414908739844854,86.11992126041038,45.32981310905581,37.8867591556341,2.571191308535438,80.25270644465172,0.0,32.57038159218218,34.27559410391946,34.346404993961144,34.68537124886429,25.169591079532754,111.76053099144004,25.496532221443243,34.382858908824076,29.465802717321285,37.97694889993913,41.004905520425886,69.06020223975389,53.76003797781407,92.08622083407,79.94512552738453,101.42476240480772,96.87166326450291,98.37101621250376,100.4382936373401,95.15861834817828,109.65969754097189,99.66960839518485,125.02596412138486
15,129.09824691161708,97.63014542125214,55.469774649510576,65.09104639441362,48.13244700565954,43.13798347420386,36.51314376508477,23.779588178078157,21.92403193122416,118.65457008712512,17.437314056496277,10.79480091564809,31.561658218907397,112.56973349746421,32.570381592182166,0.0,2.1154958437547853,3.0878027565429704,3.6795871436276384,50.86793921512843,142.73914476943466,40.47536937346007,57.33037026261011,36.418138047857845,57.74022957793806,60.30271402104503,46.66045027089469,46.245142617866776,115.94441840513817,96.30621863106244,82.87516480294754,111.35807706371705,87.01843918773594,88.0075643696351,100.21292657919028,92.94061487397843,97.86318885039907,120.30252521449071
16,131.11545258156053,99.67342213077997,57.52621897496711,67.20534846007956,50.16988207666222,45.251727713735335,38.620597044597865,25.894585533795468,24.039396227116796,120.29072516782685,17.564248052254165,11.553083380035531,33.35295939210833,114.11588399318626,34.27559410391947,2.1154958437547084,0.0,1.307867192690396,1.8436557037789634,51.8982512594644,144.0157740170145,41.02525132162767,58.107664449472345,36.56917726445068,58.300373376420666,60.805587270659636,44.71145736379097,45.17640786162904,116.5285335361281,96.38787086204229,80.99128675131905,111.2609463214213,85.45837887272941,86.39061435788155,99.54117138242263,91.11517411062631,96.78949076076127,119.00906982120817
